date,spread_vs_net,spread_vs_net_lag_1d,spread_vs_net_rolling_mean_7d,spread_vs_net_rolling_std_7d,aave_rate_change_1d,compound_net_change_1d,tvl_ratio,aave_tvl_change_pct_1d,days_since_spike,day_of_week
2023-04-23,0.26354999999999995,0.33664999999999967,-0.8166042857142858,1.0686755722833932,-0.07120999999999977,0.0018899999999999473,0.37699894796956857,0.0846049571767753,,6
2023-04-24,-1.1454199999999997,0.26354999999999995,-0.6202242857142858,0.7946424150492082,0.14324000000000003,1.5522099999999996,0.4487931304899986,-0.15449402694401893,,0
2023-04-25,-0.92835,-1.1454199999999997,-0.5025642857142858,0.6462617338162906,-0.05586000000000002,-0.2729299999999997,0.46360598334171915,0.08028232169869476,,1
2023-04-26,-1.0599600000000002,-0.92835,-0.6286714285714287,0.6582095489894934,0.04347999999999974,0.17508999999999997,0.43804561377857965,-0.06646060049668201,,2
2023-04-27,-1.6884099999999997,-1.0599600000000002,-0.6983385714285715,0.7484704042340522,-0.26666999999999996,0.36177999999999955,0.6197859743538786,0.39472747678269693,,3
2023-04-28,-1.7373599999999998,-1.6884099999999997,-0.8513285714285714,0.8441912764579,-0.18859000000000004,-0.13964,0.7195121803313288,0.19285181279566999,,4
2023-04-29,-2.5101699999999996,-1.7373599999999998,-1.258017142857143,0.8620369392262002,-0.0898399999999997,0.6829700000000001,0.8951591001290629,0.08951060123863375,,5
2023-04-30,-0.8472300000000001,-2.5101699999999996,-1.4167,0.596652309417581,0.6497599999999997,-1.0131799999999997,0.378067023039333,-0.49932447452927997,,6
2023-05-01,-0.24231999999999987,-0.8472300000000001,-1.2876857142857143,0.7444266937909809,-0.06650999999999962,-0.6714199999999999,0.3785884137356243,0.11621623324704444,,0
2023-05-02,0.16681000000000035,-0.24231999999999987,-1.1312342857142856,0.9255739566499108,-0.1753,-0.5844300000000002,0.4231530956976568,0.21032688944505007,,1
2023-05-03,0.061730000000000285,0.16681000000000035,-0.9709928571428569,1.031056533411469,0.033479999999999954,0.13856000000000002,0.42290575063146285,-0.023071287277735997,,2
2023-05-04,-0.9857200000000002,0.061730000000000285,-0.8706085714285712,0.982637263412913,-0.10245000000000015,0.9450000000000003,0.5436789185892611,0.10000499940296392,,3
2023-05-05,0.09346999999999994,-0.9857200000000002,-0.6090614285714285,0.9567999656916898,-0.04021000000000008,-1.1194000000000002,0.46595324402247473,0.05105047917509187,,4
2023-05-06,-0.13458000000000014,0.09346999999999994,-0.2696914285714285,0.4650290122644166,-0.2280199999999999,3.0000000000196536e-05,0.5766112172168433,0.2350552562959245,,5
2023-05-07,-0.27760000000000007,-0.13458000000000014,-0.18831571428571423,0.39108174537033125,-0.1450800000000001,-0.002060000000000173,0.6450399774086982,0.12492370321180335,,6
2023-05-08,-0.8666299999999998,-0.27760000000000007,-0.2775028571428571,0.4688963943031297,0.24360000000000026,0.83263,0.611451793176631,-0.2026553699362451,,0
2023-05-09,-0.65042,-0.8666299999999998,-0.39425,0.4407242116486603,0.23134999999999994,0.015140000000000153,0.5189685397540144,-0.15140714593204618,,1
2023-05-10,-0.7928999999999999,-0.65042,-0.51634,0.41070858886401,-0.22208000000000006,-0.07960000000000012,0.6432987533064257,0.2601316127166098,,2
2023-05-11,-2.3694999999999995,-0.7928999999999999,-0.7140228571428571,0.811626359739387,-0.09515999999999991,1.4814399999999996,0.8944494516074811,0.09948809590090901,,3
2023-05-12,0.0897199999999998,-2.3694999999999995,-0.7145585714285714,0.8110055429409542,0.04054999999999964,-2.4186699999999997,0.4653267423880262,-0.03624291671564861,,4
2023-05-13,0.24835999999999991,0.0897199999999998,-0.659852857142857,0.8675893776957367,0.06410000000000027,-0.09453999999999985,0.3916216279005247,-0.06096100139065863,,5
2023-05-14,0.1959900000000001,0.24835999999999991,-0.5921971428571428,0.9192910900383018,-0.05351000000000017,-0.001140000000000363,0.4108095031204397,0.051058814184303136,,6
2023-05-15,0.26076999999999995,0.1959900000000001,-0.43113999999999997,0.9610099184538452,0.05003000000000002,-0.014749999999999819,0.3958950145938487,-0.038918647617234514,,0
2023-05-16,0.24970999999999988,0.26076999999999995,-0.30255,0.9866581363032146,0.007550000000000168,0.018610000000000237,0.40477635577382276,-0.005237567193274617,,1
2023-05-17,0.1729799999999999,0.24970999999999988,-0.16456714285714286,0.9741129677765694,-0.06712000000000007,0.009609999999999896,0.4379578112742419,0.06708057355828911,,2
2023-05-18,0.16134000000000004,0.1729799999999999,0.1969814285714285,0.061700106274509184,-0.01584999999999992,-0.004210000000000047,0.43431930680507197,-0.0011970885840525414,,3
2023-05-19,0.00020000000000042206,0.16134000000000004,0.18419285714285719,0.09029073627533908,-0.1275599999999999,0.03357999999999972,0.5152276627325724,0.12672474878946116,,4
2023-05-20,-0.029859999999999776,0.00020000000000042206,0.14444714285714294,0.11515037497612769,-0.02522000000000002,0.0048400000000001775,0.5329281859964097,0.02717281960390827,,5
2023-05-21,-0.11106999999999978,-0.029859999999999776,0.10058142857142867,0.14646990082477349,-0.08279000000000014,-0.0015800000000001369,0.5737169605356021,0.07619803757681054,,6
2023-05-22,-0.5670400000000002,-0.11106999999999978,-0.017677142857142787,0.2741298222080361,-0.31688000000000005,0.13909000000000038,0.7167667662924532,0.060064069762012284,,0
2023-05-23,-0.4556499999999999,-0.5670400000000002,-0.11844285714285704,0.2887130039049323,0.1336600000000001,0.02226999999999979,0.6654119434035549,-0.1049901802994222,,1
2023-05-24,-0.5079400000000001,-0.4556499999999999,-0.21571714285714275,0.28887019222679033,0.0043599999999996975,0.05664999999999987,0.7276027089748086,-0.005107389245009308,,2
2023-05-25,-1.1291099999999998,-0.5079400000000001,-0.4000671428571427,0.39893522714488716,0.010760000000000325,0.6319300000000001,0.8197368743408191,-0.0027658127881841077,,3
2023-05-26,-0.5749999999999997,-1.1291099999999998,-0.48223857142857135,0.36009688647309746,0.07484000000000002,-0.4792700000000001,0.7068564531605251,-0.06838831916396504,,4
2023-05-27,-0.4107099999999999,-0.5749999999999997,-0.5366457142857142,0.30489550400408416,0.04936000000000007,-0.11492999999999975,0.6711336202744292,-0.03498119497129559,,5
2023-05-28,-0.15744999999999987,-0.4107099999999999,-0.5432714285714285,0.2944302437719651,0.27030999999999983,0.017049999999999788,0.5177763952547748,-0.22910101695125662,,6
2023-05-29,0.051649999999999974,-0.15744999999999987,-0.45488714285714277,0.3694182584692803,0.15630999999999995,-0.05278999999999989,0.41632883441602936,-0.1801403090869086,,0
2023-05-30,0.10014000000000012,0.051649999999999974,-0.37548857142857134,0.42480283926501583,0.10557000000000016,0.05708000000000002,0.3714614298898304,-0.13181275679730564,,1
2023-05-31,-0.011010000000000186,0.10014000000000012,-0.30449857142857134,0.440221327077966,-0.05110000000000037,0.06004999999999994,0.39144463304115606,0.08617462738393922,,2
2023-06-01,-0.11003000000000007,-0.011010000000000186,-0.15891571428571424,0.24907908381724472,-0.0915499999999998,0.007470000000000088,0.45488524748353787,0.1461472081688464,,3
2023-06-02,-0.1617099999999998,-0.11003000000000007,-0.09987428571428568,0.17064719119254426,-0.025479999999999947,0.02619999999999978,0.4967358802292572,0.0436308681191635,,4
2023-06-03,-0.20192999999999994,-0.1617099999999998,-0.07004857142857139,0.11711269365139602,-0.039979999999999905,0.00024000000000024002,0.5262492328612609,0.05948671913234893,,5
2023-06-04,-0.11892999999999976,-0.20192999999999994,-0.06454571428571423,0.11315970452670619,0.11212,0.029119999999999813,0.4916454981616761,-0.11585879241380814,,6
2023-06-05,-0.32401000000000035,-0.11892999999999976,-0.11821142857142856,0.1357024451300924,0.08501999999999965,0.29010000000000025,0.8840365647329865,-0.12209301442268983,,0
